,Post Title,Description,Neighborhood,Price,No. Beds,SF,URL,lat,lon
10,OPEN HOUSE!!! RENOVATED TWO BEDROOM APT IN EAST HOLLYWOOD AREA!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-open-house-renovated-two/7326187376.html""></div>
</div>
OPEN HOUSE!<br/>
<br/>
This unit will rent fast so don't wait! Located in trendy East Hollywood seconds from the 101 freeway, walking distance to endless restaurants, cafes and minutes from Hollywood Walk a Fame, Pantages Theatre, Amoebe Music, Runyon Canyon, UCB and much more!<br/>
<br/>
Rent is $2,200<br/>
Deposit $1,000 ***Deposit special only applies to good credit with no collections***<br/>
Small pet welcome with additional $250 deposit.<br/>
Application fee $30.<br/>
<br/>
This unit is located at 839 N Normandie Ave (840 N Ardmore Ave).<br/>
This is a two bedroom apartment with one bathroom.<br/>
One assigned compact parking space.<br/>
1 year lease.<br/>
<br/>
If you have any questions and would like to schedule a viewing please text or call Maria at  <a class=""show-contact"" data-href=""/reply/lax/apa/7326187376/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
The apartment comes with:<br/>
<br/>
*Fresh Paint.<br/>
*New Vinyl floors throughout.<br/>
*New Tile floors.<br/>
*Smooth ceiling with Recess lights.<br/>
*New kitchen Cabinets.<br/>
*New Granite counter tops.<br/>
*We provide New Stove and New Fridge.<br/>
*All windows with New vertical blinds.<br/>
*Updated Bathroom.<br/>
*Wall A/c Units.<br/>
*Much more!<br/>
<br/>
Please contact Maria to schedule a viewing  <a class=""show-contact"" data-href=""/reply/lax/apa/7326187376/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
To check out other available listings please visit us at www.elitproperties.com<br/>
<br/>
Nearby schools include Immaculate Heart Of Mary School, Ramona Elementary School and Kingsley Elementary School. 839 N. Normandie Ave is near Lemon Grove Recreation Center, Madison West Park and Barnsdall Park.    </section>", (840 N Ardmore Ave),"$2,200",2.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-open-house-renovated-two/7326187376.html,34.084741,-118.301909
11,One Bedroom in East Hollywood w/ Balcony and Parking!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bedroom-in-east/7326099673.html""></div>
</div>
Video tour of the same floor plan and similar pool view - Click on link below:<br/>
<br/>
https://www.youtube.com/watch?v=-4a5P4oUvsA<br/>
<br/>
Features: <br/>
Built-in Cabinets<br/>
Hardwood Floor<br/>
Gas Fireplace<br/>
Stainless steel Refrigerator <br/>
Stainless steel Gas Ranges	<br/>
Stainless steel Microwave <br/>
Parking <br/>
Pool &amp; Spa<br/>
Grill Area<br/>
Dry Spa<br/>
Fitness Center with Peloton<br/>
Online portal to pay rent &amp; place service requests<br/>
Package machine at lobby<br/>
<br/>
Building has a walk score of 89 – See link below<br/>
https://www.walkscore.com/score/1800-n-normandie-ave-los-angeles-ca-90027<br/>
<br/>
Thank you for your interest in Tower at Hollywood Hills! One of our Associates is available to personally assist you in finding a new home in our community. <br/>
<br/>
You can reach us at  <a class=""show-contact"" data-href=""/reply/lax/apa/7326099673/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 or you may also visit us online 24/7 at www.towerathollywoodhills.com where you can learn about our exceptional lifestyle advantages, view floor plans, arrange furniture in the space planner and even lease online! <br/>
<br/>
The virtual leasing office is open 7 days per week from 9:00 a.m. to 6:00 p.m.<br/>
<br/>
*Advertised rates can change daily*<br/>
</section>", (Los Feliz / Children's Hospital / East Hollywood),"$2,085",1.0,610.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bedroom-in-east/7326099673.html,34.103578,-118.300709
12,Remodeled Upstairs Unit with $ 2 Parking Option in East Hollywood C,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-upstairs-unit/7326062589.html""></div>
</div>
<h1>Remodeled Upstairs Unit with $ 2 Parking Option in East Hollywood Close to Los Feliz and Silver Lake | Water, Gas, Trash Paid </h1><h2>4641 La Mirada #10, Los Angeles CA 90029</h2><hr/>
<p>This remodeled unit features hardwood flooring, updated kitchen with a stove, dishwasher and fridge. The owner pays for water, trash and gas. Plus, you can rent one parking space for $2 monthly - this isn't a typo! The complex is located between Silverlake and Los Feliz, in the center of it ALL! Only a few minutes to: The Vista Theater, Intelligentsia, Sqirl, Sunset Junction, Kaiser, the Children's Hospital and Metro Red line. Sorry, no pets. Come and make it yours!

</p>
<hr/>
<p><b>LEASE TERMS</b><br/>
One year minimum lease, deposit same as rent, no pets, water, trash and gas paid, 1 assigned parking for $2 monthly, shared coin laundry</p>
<hr/> <u>C O N T A C T</u><br/> <br/><b>ZAYA</b><br/> <a class=""show-contact"" data-href=""/reply/lax/apa/7326062589/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>realtor bre #01902023<br/><br/><b>VERYZAYA.com</b><br/>for next showing times, lots of photos and complete information, please visit us online for free <hr/><br/>
<p><b>GOT</b>  a <b> VACANCY?</b><br/>call or email ZAYA</p><p><b>BUYING</b>  or  <b>SELLING ?</b><br/>call or email ZAYA</p> </section>", (East Hollywood),"$1,595",1.0,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-upstairs-unit/7326062589.html,34.094509,-118.290132
13,East Hollywood Remodeled 2 bedroom and 1 bath,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-east-hollywood-remodeled/7324766992.html""></div>
</div>
<big>
<big>
<b>East Hollywood - Remodeled 2 bedroom and 1 bathroom</b>
</big>
</big>
<br/>
<br/>
<b>Property Address</b>
<br/>
5913 Gregory Ave. | 05 | Los Angeles, CA 90038
<br/>

  Available: Now

<br/>
<br/>
<b>Offered By</b>
<br/>
S H L Management Co., Inc. |  <a class=""show-contact"" data-href=""/reply/lax/apa/7324766992/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<hr/>
<br/>
<b>Description</b>
<blockquote>
    5913 Gregory Ave
<br/>Los Angeles CA 90038
<br/>Contact Jorge for showing at  <a class=""show-contact"" data-href=""/reply/lax/apa/7324766992/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>Located a short walk from Hollywood's Walk of Fame, Melrose Hill, as well as Santa Monica Blvd!!  2 blocks North of intersection of Melrose and Vine.
<br/>
<br/>Newly Remodel Second Floor Apartment, New tile shower, New kitchen cabinets, New wood floor.
<br/>
<br/>About the Unit:
<br/>Brand New Flooring
<br/>Large Windows
<br/>Great Closet Space
<br/>Newly Remodeled Bathroom with large shower
<br/>Bright Natural Light Throughout
<br/>Stainless Stove &amp; Fridge Included
<br/>New Dishwasher
<br/>Laundry Onsite
<br/>One Parking Space Included
<br/>
<br/>About the Building:
<br/>Newly Landscaped Property
<br/>Great Friendly Neighbors
<br/>
<br/>Details/Logistics:
<br/>Monthly Rent: $2,145.00
<br/>Security Deposit: $2,145.00
<br/>Pet Deposit: $500.00
<br/>Owner Paid Utilities: Water &amp; Trash
  </blockquote>
<b>Amenities</b>
<ul>
<li>Laundry Room On Site</li>
<li>parking</li>
</ul>
<b>Details</b>
<ul>
<li>Beds/Baths: 2BD/1.0BA</li>
<li>Square Feet: 750</li>
</ul>
<b>Rental Terms</b>
<ul>
<li>Rent: $2,145.00 

    <li>Available: Now
    <li>Application Fee: $30.00
    <li>Security Deposit: $2,145.00

  </li></li></li></li></ul>
<b>Pet Policy</b>
<ul>
<li>Cats not allowed</li>
<li>Dogs not allowed</li>
</ul>
 </section>", (East Hollywood),"$1,975",2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-east-hollywood-remodeled/7324766992.html,34.089800,-118.321500
14,Silver lake East Hollywood Modern Bungalow,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/sub/d/los-angeles-silver-lake-east-hollywood/7325593992.html""></div>
</div>
This is to rent the WHOLE unit, you will have all to yourself!<br/>
Stunning modern bungalow with a huge backyard right in the heart of Virgil Village, a few streets over from Silver Lake. 10 minute walk to Sunset Junction, walk to the new Silver Lake Inn or Erewhon's. Completely furnished, mid-century modern, WD in the unit, portable dishwasher, AC, and more. Looking for someone to sublet for either a few months or longer, flexible, but really looking for the right person who will take good care of my home. All utilities included. Serious inquires only. Will be required to do a credit check, must be over 700. 1 month totally refundable deposit, plus $200 non-refundable cleaning fee.<br/>
<br/>
Please note: the backyard grass isn't really green anymore sadly. Still a great yard though!<br/>
Parking is not easy, but there is a paid secure monthly lot down the street if preferred.    </section>", (Virgil Village),"$2,500",,700.0,https://losangeles.craigslist.org/lac/sub/d/los-angeles-silver-lake-east-hollywood/7325593992.html,34.090000,-118.294400
15,private bedroom in 5 bedroom East hollywood house,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/sub/d/los-angeles-private-bedroom-in-bedroom/7321200161.html""></div>
</div>
We have a space available in our home .  <br/>
<br/>
We are a house of 5 guys and girls in our early to late 20's.  The house has a ton of space and everyone works in different industries and are open to anyone as long as they mesh well with the current roomies.<br/>
<br/>
So reply with an Instagram or Facebook profile and a little about your self and what you do, and you can come meet the roomies and the house!<br/>
<br/>
<br/>
rent lease no deposit near silverlake the metro hollywood and dtla<br/>
<br/>
</section>", (los angeles),"$1,150",,,https://losangeles.craigslist.org/lac/sub/d/los-angeles-private-bedroom-in-bedroom/7321200161.html,34.067412,-118.278689
16,Newly renovated beautiful studio apt in East Hollywood,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/apa/d/los-angeles-newly-renovated-beautiful/7317803159.html""></div>
</div>
Newly renovated beautiful studio apartment in East Hollywood<br/>
<br/>
Located in quiet building in the heart of Little Armenia/West Los Feliz.<br/>
Optional gated carport parking spot is available on a month-to-month basis for $50/month.<br/>
<br/>
Swimming pool in Building!<br/>
<br/>
Features:<br/>
-19x15 living area<br/>
-Dressing area outside of bathroom.<br/>
-Lots of closet space<br/>
-Eat-in Kitchen<br/>
-Laundry on site<br/>
-Just blocks from the new Target, Ralphs, Walgreens, Home Depot, Vons, Albertson’s <br/>
-Griffith Park is practically your backyard! Complete with fabulous hiking trails and the Griffith Observatory.<br/>
-Tons of great restaurants On Vermont and Hillhurst in walking distance.<br/>
-Hollywood Coffee shop opening right on the corner<br/>
-on a quiet, residential street<br/>
-appliances included : combo air conditioner and heater, microwave, oven (refrigerator not included)<br/>
<br/>
12 month lease, month-to-month after.<br/>
$1200 deposit<br/>
$40 cash application fee (per applicant) to run credit<br/>
ESA Pets only<br/>
<br/>
Ready For Immediate Move In!<br/>
<br/>
Use craigslist email or you can call or text  <a class=""show-contact"" data-href=""/reply/lax/apa/7317803159/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</section>", ((Little Armenia / West Los Feliz)),"$1,395",,420.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-newly-renovated-beautiful/7317803159.html,34.104000,-118.292500
17,Charming Studio In East Hollywood,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-studio-in-east/7321406982.html""></div>
</div>
1233 N Ardmore Ave Los Angeles, CA 90029<br/>
<br/>
Studio in East Hollywood. Located on the 1st of a 2-story building! One building, 12 units total. Unit features the main room, full bathroom, and a separate small kitchen. Unit is equipped with a stove, refrigerator, and ceiling fan. Tile and laminate flooring throughout. Large closet space. Laundry onsite, coin operated. Tenant pays for electricity and trash only.  Owner pays for water, sewer, and gas. One year lease. Deposit is equal to one month's rent on approved credit. Proof of Renter's Insurance required at move in. No pets.<br/>
<br/>
Great 101 freeway access - close to bus line too.<br/>
<br/>
Application process:<br/>
Completed application form from all prospective tenants 18yr+. Copy of ID. Proof of Income. $32 application fee.<br/>
<br/>
Showings are by appointment only. <br/>
Photos from similar previous vacancy.<br/>
</section>", (Hollywood),"$1,125",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-studio-in-east/7321406982.html,34.093776,-118.301409
18,EAST HOLLYWOOD) COMING UP! LOVELY TWO BEDROOM APARTMENT SPLIT STYLE!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-east-hollywood-coming-up/7324500757.html""></div>
</div>
COMING UP!<br/>
<br/>
This unit is located at 5836 Harold Way. Los Angeles, CA 90028.<br/>
Renting for $2,400 per month and $1,500 Deposit. (Deposit special is based on good credit with No Collections)<br/>
For more information please call or text Erika at  <a class=""show-contact"" data-href=""/reply/lax/apa/7324500757/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
Two bedroom apartment with One and a half Bathrooms and One assigned Parking space.<br/>
Utilities included in rent are water and Trash. Tenant pays electricity and gas separately.<br/>
In a gated building with Laundry room and security cameras.<br/>
We accept a Small dog or cat (Under 20 pounds) with $250.00 deposit.<br/>
One Year Lease.<br/>
<br/>
The apartment comes with:<br/>
<br/>
*Fresh Paint.<br/>
*Hardwood floors throughout.<br/>
*Tile floors in kitchen and bathroom.<br/>
*Updated Kitchen cabinets.<br/>
*Granite counter tops.<br/>
*We provide Stove and Fridge.<br/>
*All windows with vertical blinds.<br/>
*Ceiling fans in bedrooms.<br/>
*Wall A/c in each room.<br/>
*Bathroom with Bathtub.<br/>
*Much more!<br/>
<br/>
Any questions contact Erika at  <a class=""show-contact"" data-href=""/reply/lax/apa/7324500757/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
To check out other available listings please visit us at www.elitproperties.com<br/>
<br/>
Nearby schools include Grant Elementary School, Magnolia Science Academy 5 and Joseph Le Conte Middle School. 5836 Harold Way is near Seily Rodriguez Park, Hollywood Recreation Center and Selma Park    </section>", (5836 Harold Way),"$2,400",2.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-east-hollywood-coming-up/7324500757.html,34.099309,-118.318209
19,Spacious Studio Now Leasing! Live in the Heart of East Hollywood!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-studio-now-leasing/7324519934.html""></div>
</div>
Find your new home in the heart of the East Hollywood! Live in the Little Armenia Neighborhood convenient to Los Feliz! <br/>
<br/>
1601 N. Normandie Ave is centrally located on a quiet street off of Hollywood Blvd. in the heart of Thai Town and Little Armenia.This charming Studio apartment features hardwood-style and tile flooring, colorful 1950's style vintage tiles in the kitchen and bathroom, updated lighting and plumbing fixtures, lots of cabinet and closet space!<br/>
<br/>
Conveniently located near Kaiser &amp; Hollywood Presbyterian. Nearby transportation such as Metro, Vermont/Sunset Station, Sunset/Normandie Station. Ferndell Trail and Barnsdall Art Park are within blocks of this apartment as well as schools such as Helen Bernstein HS,Immaculate Heart HS and Grant Elementary. The area features many restaurants, coffee shops, bars, banks, UPS, USPS, grocers like Ralphs, Vons, Albertson's and Gelson's Market and so much more!<br/>
<br/>
Amenities: Assigned Parking, On-site Laundry Facility, Weekly Maintenance, On-site Manager, Gas Stove.<br/>
<br/>
Utilities included: Water, Gas and Trash<br/>
<br/>
We accept pets! Please inquire about breed restrictions.<br/>
<br/>
RENTAL TERMS<br/>
Rent $1395<br/>
Security Deposit $1300<br/>
$45 Application Fee<br/>
<br/>
Please call/text Dino at  <a class=""show-contact"" data-href=""/reply/lax/apa/7324519934/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 to schedule a tour.<br/>
<br/>
Website: https://www.skypropertiesinc.com/apartments-for-rent-in-los-angeles/<br/>
<br/>
Please note that the occupancy limit is 3 occupants for a 1 bedroom unit; income must be 3x the rent; we do not ""hold"" units for more than 10 days without an approved app and deposit. SKY Properties, Inc. California Bureau of Real Estate License ID: 01242008 <br/>
<br/>
Pictures of similar unit.    </section>", (East Hollywood),"$1,395",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-studio-now-leasing/7324519934.html,34.104000,-118.292500
20,RENOVATED TWO BEDROOM APT IN EAST HOLLYWOOD! SMALL PET WELCOME!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-two-bedroom-apt/7324504038.html""></div>
</div>
OPEN HOUSE!!<br/>
<br/>
This unit will rent fast so don't wait! Located in trendy East Hollywood seconds from the 101 freeway, walking distance to endless restaurants, cafes and minutes from Hollywood Walk a Fame, Pantages Theatre, Amoebe Music, Runyon Canyon, UCB and much more!<br/>
<br/>
Rent is $2,200<br/>
Deposit $1,000 ***Deposit special only applies to good credit with no collections***<br/>
Small pet welcome with additional $250 deposit.<br/>
Application fee $30.<br/>
<br/>
This unit is located at 839 N Normandie Ave (840 N Ardmore Ave).<br/>
This is a two bedroom apartment with one bathroom.<br/>
One assigned compact parking space.<br/>
1 year lease.<br/>
<br/>
If you have any questions and would like to schedule a viewing please text or call Maria at  <a class=""show-contact"" data-href=""/reply/lax/apa/7324504038/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
The apartment comes with:<br/>
<br/>
*Fresh Paint.<br/>
*New Vinyl floors throughout.<br/>
*New Tile floors.<br/>
*Smooth ceiling with Recess lights.<br/>
*New kitchen Cabinets.<br/>
*New Granite counter tops.<br/>
*We provide New Stove and New Fridge.<br/>
*All windows with New vertical blinds.<br/>
*Updated Bathroom.<br/>
*Wall A/c Units.<br/>
*Much more!<br/>
<br/>
Please contact Maria to schedule a viewing  <a class=""show-contact"" data-href=""/reply/lax/apa/7324504038/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
To check out other available listings please visit us at www.elitproperties.com<br/>
<br/>
Nearby schools include Immaculate Heart Of Mary School, Ramona Elementary School and Kingsley Elementary School. 839 N. Normandie Ave is near Lemon Grove Recreation Center, Madison West Park and Barnsdall Park.    </section>", (840 N Ardmore Ave),"$2,200",2.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-two-bedroom-apt/7324504038.html,34.084741,-118.301909
21,Great 2 Bedroom Apt In East Hollywood,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-great-bedroom-apt-in-east/7324022375.html""></div>
</div>
We have a nice 2 bedroom/1 bathroom apartment for rent in East Hollywood, just blocks away from Silverlake and Los Feliz. Our building has a small swimming pool, a laundry room, and is in an extremely walkable location [Walk Score: 94!]. We are right by 2 of the Red Line metro stations, Griffith Park, Echo Park, Hollywood, Koreatown, movie theaters, bars, grocery stores, and shops of all sorts. The unit has a large kitchen, air conditioning, and plenty of closet space!<br/>
<br/>
---Details---<br/>
-Deposit: $1700. <br/>
-2 tandem parking spaces included.<br/>
-Utilities are separate/not included.<br/>
-The lease terms are for 1 year, then switches to month-to-month. <br/>
-To set up a showing, email us! <br/>
-We love easy going, quiet neighbors! Unfortunately we do not allow pets.<br/>
-We do not take section 8.    </section>", (East Hollywood),"$1,995",2.0,900.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-great-bedroom-apt-in-east/7324022375.html,34.094509,-118.289214
22,"Single Apartment Available Now Los Feliz, Silver Lake, East Hollywood","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/wst/apa/d/los-angeles-single-apartment-available/7314711494.html""></div>
</div>
Single Apartment Available Now.  Right where Los Feliz, Silverlake and Hollywood meet.<br/>
<br/>
Includes <br/>
<br/>
Kitchen <br/>
2 Closets<br/>
A/C<br/>
Stove Refrigerator<br/>
Tub / Shower<br/>
New hard surface (vinyl wood)<br/>
1 Parking Spot<br/>
Building has coin laundry and a pool<br/>
<br/>
Please leave your number if you'd like to schedule a showing or call  <a class=""show-contact"" data-href=""/reply/lax/apa/7314711494/__SERVICE_ID__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
Close to lots of restaurants, coffee shops, grocery, bus lines, banks etc.<br/>
Los Feliz, Silverlake, Hollywood Glendale, Echo Park    </section>", (Los Angeles),"$1,299",,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-single-apartment-available/7314711494.html,34.099800,-118.289700
23,East Hollywood/K town,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">QR Code Link to This Post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-east-hollywood-town/7323640542.html""></div>
</div>
This unit has just been completely updated with the finest materials. New designer floors, kitchen cabinets with carerra marble tops.<br/>
 Updated bath with designer tiles and white shaker vanity with marble top.<br/>
 Smooth ceilings,  New lighting, ample closet space. Stove and frige. Parking spot.<br/>
 .Quiet, safe, street. This is the best unit on the market for this price.<br/>
 Address: 423.5 Normandie Place<br/>
</section>",,"$1,250",,550.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-east-hollywood-town/7323640542.html,34.078572,-118.301195
